2.498684,0.03835
2.518932,0.036816
2.539008,0.032214
2.559112,0.019942
2.579256,0.001534
2.59934,-0.019942
2.620432,-0.04602
2.641628,-0.075165
2.662812,-0.105844
2.684036,-0.13499
2.7052,-0.161068
2.726456,-0.185612
2.747612,-0.207088
2.768768,-0.225495
2.790052,-0.239301
2.811272,-0.250039
2.832508,-0.256175
2.8537,-0.259243
2.874896,-0.259243
2.896092,-0.254641
2.917284,-0.246971
2.938564,-0.234699
2.959752,-0.219359
2.980952,-0.200952
3.00214,-0.179476
3.02334,-0.156466
3.044468,-0.131922
3.065668,-0.105844
3.086868,-0.078233
3.108068,-0.050622
3.129304,-0.019942
3.150416,0.009204
3.170596,0.03835
3.190768,0.067495
3.21084,0.095107
3.230944,0.124252
3.251004,0.15033
3.271168,0.176408
3.291248,0.199418
3.311416,0.222427
3.331516,0.242369
3.351588,0.259243
3.371728,0.274583
3.3919,0.288388
3.412008,0.299126
3.432108,0.306796
3.452168,0.312932
3.472228,0.316
3.492292,0.316
3.512472,0.314466
3.532636,0.30833
3.552812,0.30066
3.572908,0.291456
3.59308,0.279185
3.613252,0.263845
3.633348,0.246971
3.65352,0.228563
3.673596,0.207087
3.693692,0.184078
3.713836,0.161068
3.7339,0.13499
3.753964,0.108913
3.774144,0.082835
3.794352,0.055223
3.81446,0.029146
3.834524,0.003068
3.854604,-0.02301
3.875724,-0.047554
3.897004,-0.072097
3.9182,-0.095107
3.93934,-0.116582
3.960528,-0.13499
3.981724,-0.15033
4.002852,-0.164136
4.02402,-0.174874
4.045216,-0.182544
4.066428,-0.187146
4.087628,-0.18868
4.108756,-0.18868
4.12996,-0.185612
4.15116,-0.179476
4.172352,-0.168738
4.193628,-0.158
4.214836,-0.144194
4.23618,-0.128854
4.25746,-0.110446
4.27866,-0.092039
4.299828,-0.072097
4.32116,-0.050622
4.342368,-0.029146
4.363648,-0.006136
4.38488,0.016874
4.404972,0.03835
4.425044,0.059825
4.445108,0.081301
4.46518,0.101243
4.485172,0.122718
4.50556,0.141126
4.525888,0.159534
4.546064,0.176408
4.56616,0.191748
4.586332,0.204019
4.606436,0.216291
4.626588,0.227029
4.64676,0.234699
4.666932,0.240835
4.687108,0.245437
4.707208,0.246971
4.727348,0.246971
4.747448,0.245437
4.76762,0.242369
4.787764,0.236233
4.807864,0.227029
4.828036,0.217825
4.84818,0.205553
4.86828,0.191748
4.888416,0.177942
4.90848,0.161068
4.928588,0.144194
4.948692,0.125786
4.968828,0.107379
4.988928,0.087437
5.009112,0.067495
5.029208,0.047553
5.049276,0.027612
5.069392,0.00767
5.089548,-0.010738
5.11068,-0.03068
5.131884,-0.047554
5.153004,-0.064427
5.174128,-0.079767
5.195364,-0.092039
5.216528,-0.102777
5.237656,-0.113514
5.258828,-0.11965
5.279944,-0.125786
5.30114,-0.12732
5.322272,-0.128854
5.343428,-0.128854
5.364556,-0.124252
5.38564,-0.118116
5.406772,-0.110446
5.42818,-0.101243
5.449384,-0.092039
5.470584,-0.079767
5.491788,-0.065961
5.512992,-0.052155
5.534184,-0.036816
5.555384,-0.021476
5.576504,-0.006136
5.597616,0.010738
5.617692,0.026078
5.637792,0.041417
5.657928,0.058291
5.678032,0.072097
5.698212,0.087437
5.718312,0.102777
5.73848,0.116583
5.758556,0.128854
5.778732,0.141126
5.7989,0.151864
5.818976,0.161068
5.839044,0.168738
5.859144,0.174874
5.879212,0.179476
5.8994,0.184078
5.91946,0.185612
5.939604,0.187146
5.959784,0.187146
5.979848,0.185612
5.999832,0.18101
6.019932,0.176408
6.040032,0.170272
6.060216,0.162602
6.080388,0.153398
6.100568,0.14266
6.120672,0.131922
6.140768,0.121184
6.160948,0.107379
6.181124,0.093573
6.2013,0.079767
6.221448,0.065961
6.241548,0.052155
6.261616,0.03835
6.281716,0.024544
6.301896,0.010738
6.322048,-0.001534
6.343332,-0.01534
6.364456,-0.026078
6.38574,-0.036816
6.406864,-0.047554
6.427988,-0.055223
6.449192,-0.062893
6.470392,-0.067495
6.491592,-0.072097
6.512804,-0.075165
6.533924,-0.075165
6.555124,-0.075165
6.57632,-0.073631
6.597556,-0.070563
6.61868,-0.064427
6.639804,-0.058291
6.661004,-0.052155
6.682212,-0.044486
6.703336,-0.035282
6.724532,-0.026078
6.745744,-0.01534
6.766944,-0.006136
6.78806,0.004602
6.808212,0.01534
6.828392,0.026078
6.848456,0.036816
6.86856,0.047553
6.88874,0.056757
6.90884,0.067495
6.929024,0.076699
6.949204,0.085903
6.969304,0.093573
6.989452,0.101243
7.009624,0.110447
7.029728,0.116583
7.04988,0.121184
7.069948,0.125786
7.090048,0.128854
7.110124,0.131922
7.130232,0.133456
7.1503,0.13499
7.17048,0.13499
7.190556,0.133456
7.210728,0.131922
7.230904,0.12732
7.251016,0.124252
7.271184,0.118117
7.291356,0.111981
7.311472,0.105845
7.331528,0.098175
7.351704,0.090505
7.371816,0.081301
7.391996,0.073631
7.412092,0.064427
7.432156,0.056757
7.452264,0.047553
7.472404,0.03835
7.492508,0.03068
7.512692,0.021476
7.532872,0.013806
7.552972,0.006136
7.573136,-0.001534
7.594256,-0.00767
7.61538,-0.013806
7.636588,-0.018408
7.657708,-0.02301
7.678832,-0.026078
7.700036,-0.027612
7.721232,-0.029146
7.742432,-0.029146
7.763644,-0.029146
7.784844,-0.029146
7.806048,-0.026078
7.827248,-0.02301
7.848404,-0.018408
7.869612,-0.013806
7.89078,-0.009204
7.91198,-0.003068
7.933128,0.003068
7.953196,0.00767
7.973372,0.013806
7.993468,0.019942
8.013648,0.026078
8.033753,0.032214
8.05394,0.03835
8.074112,0.044485
8.094285,0.049087
8.114389,0.055223
8.134532,0.059825
8.154632,0.065961
8.174804,0.070563
8.194976,0.073631
8.215125,0.076699
8.235445,0.081301
8.255517,0.082835
8.275652,0.085903
8.295825,0.087437
8.315937,0.087437
8.336029,0.088971
8.356204,0.088971
8.376269,0.088971
8.396341,0.087437
8.41644,0.085903
8.436613,0.082835
8.456721,0.079767
8.47682,0.076699
8.496989,0.073631
8.517128,0.070563
8.537228,0.065961
8.557292,0.061359
8.577465,0.056757
8.597573,0.052155
8.617745,0.049087
8.637885,0.044485
8.657993,0.039883
8.678049,0.035282
8.698148,0.03068
8.718213,0.027612
8.738321,0.02301
8.758493,0.019942
8.77866,0.016874
8.798728,0.01534
8.818824,0.012272
8.838925,0.010738
8.859096,0.009204
8.879281,0.009204
8.899449,0.009204
8.919545,0.009204
8.939684,0.009204
8.959784,0.009204
8.979801,0.010738
8.99998,0.012272
9.02008,0.01534
9.040217,0.016874
9.060284,0.019942
9.080392,0.021476
9.100488,0.024544
9.120669,0.027612
9.140772,0.029146
9.160868,0.032214
9.180965,0.035282
9.201132,0.036816
9.221317,0.039883
9.241416,0.041417
9.261585,0.044485
9.281761,0.046019
9.301856,0.047553
9.321956,0.049087
9.342141,0.050621
9.362308,0.052155
9.38238,0.052155
9.402565,0.052155
9.42274,0.053689
9.442812,0.053689
9.462908,0.053689
9.483009,0.053689
9.503152,0.053689
9.523224,0.052155
9.543396,0.052155
9.563572,0.050621
9.583712,0.049087
9.603888,0.047553
9.623949,0.047553
9.644121,0.046019
9.664297,0.044485
9.684396,0.042951
9.704497,0.041417
9.724673,0.039883
9.744765,0.03835
9.764945,0.036816
9.78512,0.036816
9.80522,0.035282
9.825325,0.035282
9.84546,0.033748
9.86556,0.033748
9.885621,0.033748
9.905729,0.033748
9.925757,0.033748
9.94582,0.033748
9.965888,0.033748
9.986068,0.033748
10.006169,0.033748
10.027393,0.033748
10.048696,0.035282
10.069876,0.035282
10.091069,0.036816
10.112328,0.036816
10.133548,0.03835
10.154768,0.03835
10.176053,0.03835
10.197273,0.039883
10.218532,0.039883
10.239641,0.039883
10.260936,0.039883
10.28216,0.039883
10.303344,0.039883
10.324572,0.039883
10.345796,0.039883
10.366985,0.039883
10.388277,0.039883
10.409564,0.039883
10.430856,0.03835
10.452084,0.03835
10.473273,0.03835
10.494368,0.03835
10.515597,0.036816
10.536776,0.036816
10.557885,0.036816
10.579109,0.036816
10.600289,0.036816
10.621588,0.036816
10.642881,0.036816
10.66406,0.036816
10.685353,0.036816
10.706544,0.036816
10.727801,0.036816
10.749029,0.036816
10.770249,0.036816
10.791428,0.036816
10.812568,0.03835
10.833752,0.03835
10.854928,0.03835
10.876216,0.03835
10.8974,0.03835
10.918661,0.03835
10.939768,0.03835
10.960992,0.03835
10.982172,0.03835
11.003356,0.03835
11.024657,0.03835
11.045845,0.03835
11.067112,0.03835
11.088329,0.03835
11.109548,0.03835
11.130732,0.03835
11.151925,0.03835
11.173065,0.03835
11.194285,0.03835
11.215473,0.036816
11.236768,0.036816
11.257961,0.036816
11.279253,0.036816
11.300444,0.036816
11.321737,0.036816
11.342928,0.036816
11.364112,0.036816
11.385296,0.036816
11.406593,0.036816
11.427772,0.036816
